,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,clarity_n,color_n,z
30400,30401,0.32,Premium,H,VVS1,61.4,58.0,730,4.37,4.42,6,4,2.69853
30401,30402,0.32,Premium,H,VVS1,62.5,58.0,730,4.33,4.37,6,4,2.71875
30402,30403,0.32,Ideal,G,VVS2,62.1,55.0,730,4.35,4.38,5,3,2.710665
30403,30404,0.32,Premium,G,VVS2,61.2,59.0,730,4.39,4.44,5,3,2.70198
30404,30405,0.32,Ideal,G,VVS2,61.4,55.0,730,4.4,4.43,5,3,2.71081
30405,30406,0.32,Ideal,H,VVS1,62.2,56.0,730,4.37,4.38,6,4,2.72125
30406,30407,0.32,Premium,G,VVS2,60.8,59.0,730,4.41,4.44,5,3,2.6904000000000003
30407,30408,0.34,Ideal,D,VS2,60.8,57.0,730,4.52,4.56,3,0,2.760319999999999
30408,30409,0.34,Very Good,D,VS2,60.0,59.0,730,4.5,4.56,3,0,2.7179999999999995
30409,30410,0.4,Good,H,VS2,59.4,64.0,730,4.75,4.82,3,4,2.8422899999999998
30410,30411,0.32,Ideal,H,VVS1,61.6,55.0,730,4.4,4.43,6,4,2.71964
30411,30412,0.32,Premium,G,VVS2,61.7,59.0,730,4.37,4.41,5,3,2.7086300000000003
30412,30413,0.32,Premium,G,VVS2,60.2,60.0,730,4.42,4.45,5,3,2.6698700000000004
30413,30414,0.32,Ideal,G,VVS2,61.3,56.0,730,4.43,4.44,5,3,2.718655
30414,30415,0.32,Ideal,G,VVS2,61.8,55.0,730,4.41,4.43,5,3,2.73156
30415,30416,0.32,Ideal,G,VVS2,61.7,57.0,730,4.41,4.44,5,3,2.7302250000000003
30416,30417,0.32,Premium,G,VVS2,62.3,58.0,730,4.35,4.38,5,3,2.719395
30417,30418,0.32,Ideal,H,VVS1,60.4,57.0,730,4.42,4.46,6,4,2.6817599999999997
30418,30419,0.32,Ideal,G,VVS2,62.2,55.0,730,4.41,4.43,5,3,2.74924
30419,30420,0.32,Very Good,G,VVS2,62.2,57.0,730,4.36,4.38,5,3,2.71814
30420,30421,0.32,Ideal,G,VVS2,62.4,56.0,730,4.4,4.42,5,3,2.75184
30421,30422,0.32,Very Good,H,VVS1,62.7,57.0,730,4.36,4.41,6,4,2.749395
30422,30423,0.32,Ideal,H,VVS1,61.6,56.0,730,4.39,4.41,6,4,2.7104000000000004
30423,30424,0.32,Premium,H,VVS1,61.4,58.0,730,4.38,4.41,6,4,2.69853
30424,30425,0.32,Ideal,G,VVS2,62.6,57.0,730,4.34,4.38,5,3,2.72936
30425,30426,0.32,Ideal,G,VVS2,61.6,55.0,730,4.41,4.42,5,3,2.71964
30426,30427,0.32,Premium,H,VVS1,60.9,58.0,730,4.4,4.43,6,4,2.688735
30427,30428,0.32,Very Good,G,VVS2,60.9,61.0,730,4.39,4.41,5,3,2.6796
30428,30429,0.32,Ideal,G,VVS2,61.5,57.0,730,4.39,4.43,5,3,2.71215
30429,30430,0.32,Ideal,G,VVS2,61.9,57.0,730,4.38,4.41,5,3,2.7205049999999997
30430,30431,0.32,Very Good,H,VVS1,62.9,58.0,730,4.34,4.37,6,4,2.7392950000000003
30431,30432,0.32,Ideal,G,VVS2,62.1,57.0,730,4.4,4.42,5,3,2.73861
30432,30433,0.32,Ideal,G,VVS2,62.0,55.0,730,4.4,4.44,5,3,2.7403999999999997
30433,30434,0.32,Ideal,G,VVS1,61.7,56.0,730,4.37,4.41,6,3,2.7086300000000003
30434,30435,0.32,Ideal,H,VVS1,62.1,54.0,730,4.4,4.42,6,4,2.73861
30435,30436,0.32,Very Good,H,VVS1,62.9,57.0,730,4.33,4.38,6,4,2.7392950000000003
30436,30437,0.32,Ideal,G,VVS2,62.4,54.0,730,4.37,4.38,5,3,2.73
30437,30438,0.32,Ideal,G,VVS2,61.2,56.0,730,4.41,4.42,5,3,2.70198
30438,30439,0.32,Ideal,H,VVS1,61.9,55.0,730,4.37,4.38,6,4,2.708125
30439,30440,0.32,Very Good,G,VVS2,62.3,54.0,730,4.38,4.45,5,3,2.750545
30440,30441,0.32,Ideal,G,VVS2,61.1,55.0,730,4.42,4.45,5,3,2.709785
30441,30442,0.32,Very Good,G,VVS2,62.6,58.0,730,4.35,4.37,5,3,2.72936
30442,30443,0.32,Premium,H,VVS1,61.5,59.0,730,4.37,4.41,6,4,2.6998500000000005
30443,30444,0.29,Very Good,F,VVS1,60.5,57.0,731,4.31,4.34,6,2,2.6166249999999995
30444,30445,0.29,Very Good,F,VVS1,62.1,55.0,731,4.26,4.28,6,2,2.6516699999999997
30445,30446,0.43,Very Good,J,VS2,60.9,59.0,731,4.86,4.9,3,6,2.9719200000000003
30446,30447,0.3,Ideal,E,VVS2,61.2,61.0,731,4.3,4.33,5,1,2.6407799999999995
30447,30448,0.3,Ideal,E,VVS2,62.8,55.0,731,4.28,4.32,5,1,2.7004000000000006
30448,30449,0.3,Ideal,E,VVS2,61.5,55.0,731,4.33,4.35,5,1,2.6691
30449,30450,0.41,Ideal,J,SI2,62.5,54.0,731,4.78,4.79,1,6,2.990625
30450,30451,0.4,Ideal,F,SI2,61.0,56.0,731,4.76,4.81,1,2,2.91885
30451,30452,0.3,Ideal,F,VS1,61.3,55.0,731,4.36,4.32,4,2,2.66042
30452,30453,0.3,Ideal,F,VS1,61.0,56.0,731,4.37,4.35,4,2,2.6595999999999997
30453,30454,0.3,Good,F,VS1,63.7,56.0,731,4.28,4.26,4,2,2.7199899999999997
30454,30455,0.3,Ideal,F,VS1,62.6,57.0,731,4.34,4.29,4,2,2.7011899999999995
30455,30456,0.3,Ideal,F,VS1,61.7,56.0,731,4.34,4.32,4,2,2.67161
30456,30457,0.3,Premium,F,VS1,61.0,58.0,731,4.36,4.33,4,2,2.65045
30457,30458,0.3,Premium,E,VS2,61.7,60.0,731,4.31,4.28,3,1,2.650015
30458,30459,0.45,Very Good,E,SI2,63.2,54.0,731,4.94,4.82,1,1,3.0841600000000007
30459,30460,0.4,Premium,H,VS1,62.7,59.0,731,4.63,4.71,4,4,2.92809
30460,30461,0.32,Ideal,G,VVS1,61.3,60.0,732,4.39,4.42,6,3,2.7002649999999995
30461,30462,0.44,Ideal,I,VS2,61.9,54.0,732,4.91,4.95,3,5,3.0516699999999997
30462,30463,0.31,Ideal,D,SI1,62.7,56.0,732,4.36,4.32,2,0,2.72118
30463,30464,0.41,Good,J,VS2,64.0,59.0,732,4.71,4.64,3,6,2.992
30464,30465,0.31,Very Good,D,SI1,63.4,58.0,732,4.35,4.32,2,0,2.74839
30465,30466,0.31,Premium,D,SI1,61.1,57.0,732,4.36,4.35,2,0,2.660905
30466,30467,0.31,Ideal,D,SI1,61.1,56.0,732,4.38,4.36,2,0,2.67007
30467,30468,0.31,Very Good,D,SI1,63.1,57.0,732,4.32,4.3,2,0,2.7196100000000003
30468,30469,0.31,Very Good,D,SI1,63.5,58.0,732,4.3,4.27,2,0,2.720975
30469,30470,0.31,Very Good,D,SI1,63.4,55.0,732,4.3,4.28,2,0,2.71986
30470,30471,0.31,Very Good,D,SI1,63.5,57.0,732,4.32,4.28,2,0,2.7305000000000006
30471,30472,0.41,Good,G,SI2,63.7,55.0,732,4.75,4.7,1,3,3.0098249999999998
30472,30473,0.31,Ideal,I,VVS1,62.1,56.0,732,4.38,4.35,6,5,2.710665
30473,30474,0.31,Ideal,I,VVS1,61.4,54.0,732,4.41,4.38,6,5,2.69853
30474,30475,0.31,Ideal,I,VVS1,62.0,54.0,732,4.37,4.34,6,5,2.7001000000000004
30475,30476,0.31,Premium,I,VVS1,61.0,58.0,732,4.39,4.33,6,5,2.6595999999999997
30476,30477,0.31,Ideal,I,VVS1,62.8,55.0,732,4.36,4.33,6,5,2.7286600000000005
30477,30478,0.31,Premium,I,VVS1,62.2,60.0,732,4.32,4.3,6,5,2.68082
30478,30479,0.31,Very Good,I,VVS1,63.1,59.0,732,4.31,4.25,6,5,2.7006799999999997
30479,30480,0.31,Premium,D,SI1,60.2,56.0,732,4.4,4.37,2,0,2.63977
30480,30481,0.31,Ideal,D,SI1,61.2,55.0,732,4.49,4.37,2,0,2.7111599999999996
30481,30482,0.31,Premium,D,SI1,60.9,60.0,732,4.39,4.38,2,0,2.6704649999999996
30482,30483,0.31,Premium,D,SI1,60.0,61.0,732,4.43,4.41,2,0,2.6519999999999997
30483,30484,0.31,Ideal,D,SI1,61.0,57.0,732,4.41,4.38,2,0,2.6809499999999997
30484,30485,0.31,Premium,D,SI1,61.2,60.0,732,4.41,4.35,2,0,2.68056
30485,30486,0.31,Ideal,D,SI1,62.0,55.0,732,4.38,4.36,2,0,2.7094
30486,30487,0.31,Ideal,D,SI1,62.1,56.0,732,4.37,4.33,2,0,2.7013499999999997
30487,30488,0.31,Ideal,D,SI1,62.3,55.0,732,4.37,4.33,2,0,2.71005
30488,30489,0.31,Ideal,D,SI1,62.3,54.0,732,4.37,4.33,2,0,2.71005
30489,30490,0.31,Premium,D,SI1,62.2,52.0,732,4.37,4.34,2,0,2.70881
30490,30491,0.31,Ideal,D,SI1,62.2,55.0,732,4.37,4.34,2,0,2.70881
30491,30492,0.31,Ideal,D,SI1,61.7,57.0,732,4.38,4.34,2,0,2.6901199999999994
30492,30493,0.31,Premium,D,SI1,61.4,58.0,732,4.39,4.34,2,0,2.68011
30493,30494,0.31,Ideal,D,SI1,61.4,55.0,732,4.38,4.35,2,0,2.68011
30494,30495,0.31,Ideal,D,SI1,62.6,56.0,732,4.36,4.33,2,0,2.7199700000000004
30495,30496,0.31,Ideal,D,SI1,61.9,57.0,732,4.36,4.33,2,0,2.6895550000000004
30496,30497,0.31,Ideal,D,SI1,60.8,56.0,732,4.37,4.32,2,0,2.64176
30497,30498,0.31,Premium,D,SI1,61.4,58.0,732,4.36,4.33,2,0,2.6678300000000004
30498,30499,0.31,Ideal,D,SI1,62.4,56.0,732,4.35,4.33,2,0,2.70816
30499,30500,0.31,Ideal,D,SI1,62.4,53.0,732,4.35,4.33,2,0,2.70816
30500,30501,0.31,Ideal,D,SI1,61.5,56.0,732,4.35,4.33,2,0,2.6691
30501,30502,0.31,Ideal,D,SI1,62.6,57.0,732,4.33,4.3,2,0,2.7011899999999995
30502,30503,0.31,Premium,D,SI1,62.0,58.0,732,4.35,4.3,2,0,2.6814999999999993
30503,30504,0.31,Ideal,D,SI1,62.9,56.0,732,4.34,4.31,2,0,2.7204249999999996
30504,30505,0.31,Premium,D,SI1,61.7,59.0,732,4.35,4.31,2,0,2.67161
30505,30506,0.31,Ideal,D,SI1,62.4,56.0,732,4.35,4.31,2,0,2.70192
30506,30507,0.31,Good,D,SI1,63.7,54.0,732,4.35,4.31,2,0,2.75821
30507,30508,0.31,Ideal,D,SI1,63.0,55.0,732,4.34,4.32,2,0,2.7279
30508,30509,0.31,Ideal,D,SI1,63.0,54.0,732,4.35,4.32,2,0,2.73105
30509,30510,0.31,Ideal,D,SI1,61.8,57.0,732,4.36,4.32,2,0,2.68212
30510,30511,0.31,Premium,D,SI1,62.1,58.0,732,4.33,4.3,2,0,2.6796149999999996
30511,30512,0.31,Ideal,D,SI1,62.6,57.0,732,4.32,4.3,2,0,2.6980600000000003
30512,30513,0.31,Very Good,D,SI1,63.5,56.0,732,4.31,4.29,2,0,2.7304999999999997
30513,30514,0.31,Very Good,D,SI1,63.5,56.0,732,4.31,4.29,2,0,2.7304999999999997
30514,30515,0.31,Ideal,D,SI1,62.9,57.0,732,4.32,4.27,2,0,2.701555
30515,30516,0.31,Good,D,SI1,63.9,54.0,732,4.3,4.27,2,0,2.738115
30516,30517,0.31,Very Good,D,SI1,63.5,55.0,732,4.3,4.27,2,0,2.720975
30517,30518,0.31,Ideal,D,SI1,61.8,56.0,732,4.37,4.34,2,0,2.69139
30518,30519,0.3,Premium,D,VS1,61.2,59.0,732,4.34,4.29,4,0,2.6407799999999995
30519,30520,0.35,Very Good,H,VVS1,61.1,56.0,733,4.54,4.57,6,4,2.783105
30520,30521,0.26,Ideal,E,VVS2,61.3,57.0,733,4.12,4.15,5,1,2.5347549999999996
30521,30522,0.32,Ideal,G,VVS1,61.3,55.0,733,4.46,4.38,6,3,2.70946
30522,30523,0.26,Ideal,F,VVS1,60.3,56.0,733,4.15,4.17,6,2,2.50848
30523,30524,0.31,Ideal,E,VS1,60.7,57.0,733,4.37,4.4,4,1,2.661695
30524,30525,0.26,Ideal,F,IF,62.0,56.0,733,4.07,4.1,7,2,2.5327
30525,30526,0.44,Good,H,SI1,63.5,57.0,733,4.82,4.85,2,4,3.070225
30526,30527,0.44,Ideal,H,SI1,61.9,57.0,733,4.9,4.92,2,4,3.0392900000000003
30527,30528,0.38,Very Good,D,SI1,58.9,61.0,733,4.75,4.79,2,0,2.8095299999999996
30528,30529,0.38,Very Good,D,SI1,59.7,60.0,733,4.66,4.69,2,0,2.7909750000000004
30529,30530,0.38,Premium,D,SI1,60.7,60.0,733,4.63,4.69,2,0,2.82862
30530,30531,0.38,Premium,D,SI1,62.2,58.0,733,4.57,4.63,2,0,2.8611999999999997
30531,30532,0.3,Ideal,G,VVS1,60.6,57.0,734,4.36,4.38,6,3,2.64822
30532,30533,0.39,Ideal,E,VS2,61.4,55.0,734,4.76,4.81,3,1,2.93799
30533,30534,0.4,Good,J,VS1,64.0,56.0,734,4.69,4.66,4,6,2.9920000000000004
30534,30535,0.39,Very Good,G,VS2,59.8,61.0,734,4.72,4.75,3,3,2.8315299999999994
30535,30536,0.39,Good,G,VS2,63.7,53.0,734,4.62,4.67,3,3,2.958865
30536,30537,0.39,Very Good,G,VS2,60.4,61.0,734,4.71,4.73,3,3,2.85088
30537,30538,0.31,Ideal,D,VS2,61.5,56.0,734,4.37,4.41,3,0,2.6998500000000005
30538,30539,0.31,Very Good,D,VS2,62.9,55.0,734,4.31,4.34,3,0,2.7204249999999996
30539,30540,0.31,Ideal,D,VS2,61.9,56.0,734,4.34,4.38,3,0,2.6988399999999997
30540,30541,0.31,Premium,E,VS1,60.2,58.0,734,4.38,4.43,4,1,2.6518099999999993
30541,30542,0.31,Premium,D,VS2,62.6,59.0,734,4.3,4.33,3,0,2.7011899999999995
30542,30543,0.31,Premium,E,VS1,61.9,58.0,734,4.31,4.32,4,1,2.6709849999999995
30543,30544,0.31,Ideal,D,VS2,62.5,56.0,734,4.29,4.32,3,0,2.690625
30544,30545,0.31,Ideal,E,VS1,61.6,56.0,734,4.35,4.38,4,1,2.68884
30545,30546,0.31,Ideal,D,VS2,62.7,57.0,734,4.3,4.34,3,0,2.7086400000000004
30546,30547,0.31,Ideal,D,VS2,62.0,55.0,734,4.33,4.35,3,0,2.6908
30547,30548,0.31,Premium,E,VS1,61.0,58.0,734,4.37,4.39,4,1,2.6717999999999997
30548,30549,0.31,Ideal,D,VS2,61.5,56.0,734,4.35,4.36,3,0,2.678325
30549,30550,0.31,Ideal,D,VS2,62.6,56.0,734,4.33,4.36,3,0,2.7199700000000004
30550,30551,0.31,Ideal,D,VS2,62.5,56.0,734,4.31,4.36,3,0,2.709375
30551,30552,0.31,Premium,E,VS1,60.0,59.0,734,4.38,4.42,4,1,2.64
30552,30553,0.31,Very Good,D,VS2,62.3,55.0,734,4.32,4.35,3,0,2.700705
30553,30554,0.31,Ideal,D,VS2,61.3,57.0,734,4.37,4.4,3,0,2.688005
30554,30555,0.31,Ideal,D,VS2,62.3,55.0,734,4.33,4.37,3,0,2.71005
30555,30556,0.31,Premium,E,VS1,61.7,58.0,734,4.3,4.36,4,1,2.67161
30556,30557,0.31,Ideal,D,VS2,61.2,55.0,734,4.36,4.46,3,0,2.69892
30557,30558,0.31,Ideal,D,VS2,60.4,56.0,734,4.39,4.42,3,0,2.6606199999999993
30558,30559,0.31,Premium,D,VS2,61.2,59.0,734,4.32,4.37,3,0,2.6591400000000003
30559,30560,0.31,Ideal,D,VS2,62.5,56.0,734,4.34,4.36,3,0,2.71875
30560,30561,0.31,Ideal,D,VS2,61.7,55.0,734,4.35,4.4,3,0,2.699375
30561,30562,0.31,Ideal,E,VS1,61.8,56.0,734,4.34,4.37,4,1,2.69139
30562,30563,0.31,Ideal,D,VS2,62.2,54.0,734,4.31,4.34,3,0,2.6901499999999996
30563,30564,0.31,Ideal,E,VS1,61.6,57.0,734,4.32,4.35,4,1,2.67036
30564,30565,0.31,Premium,E,VS1,61.1,58.0,734,4.34,4.37,4,1,2.660905
30565,30566,0.31,Ideal,D,VS2,61.2,55.0,734,4.37,4.39,3,0,2.68056
30566,30567,0.31,Ideal,D,VS2,62.1,54.0,734,4.34,4.36,3,0,2.7013499999999997
30567,30568,0.31,Ideal,D,VS2,61.8,55.0,734,4.33,4.37,3,0,2.6883
30568,30569,0.31,Ideal,D,VS2,61.8,56.0,734,4.32,4.36,3,0,2.68212
30569,30570,0.31,Ideal,D,VS2,61.6,57.0,734,4.36,4.38,3,0,2.69192
30570,30571,0.31,Ideal,D,VS2,62.2,56.0,734,4.32,4.33,3,0,2.69015
30571,30572,0.31,Ideal,D,VS2,61.2,55.0,734,4.35,4.38,3,0,2.67138
30572,30573,0.31,Ideal,E,VS1,60.9,57.0,734,4.39,4.41,4,1,2.6796
30573,30574,0.31,Ideal,D,VS2,62.1,54.0,734,4.33,4.37,3,0,2.7013499999999997
30574,30575,0.31,Very Good,D,VS2,61.8,57.0,734,4.36,4.41,3,0,2.70993
30575,30576,0.31,Ideal,D,VS2,61.8,57.0,734,4.36,4.38,3,0,2.70066
30576,30577,0.31,Ideal,E,VS1,61.9,56.0,734,4.32,4.34,4,1,2.68027
30577,30578,0.31,Ideal,D,VS2,62.1,54.0,734,4.33,4.37,3,0,2.7013499999999997
30578,30579,0.31,Ideal,D,VS2,62.1,55.0,734,4.31,4.32,3,0,2.6796149999999996
30579,30580,0.31,Ideal,D,VS2,61.9,56.0,734,4.37,4.38,3,0,2.708125
30580,30581,0.31,Ideal,D,VS2,59.0,57.0,734,4.44,4.48,3,0,2.6314
30581,30582,0.31,Premium,D,VS2,62.0,59.0,734,4.32,4.36,3,0,2.6908
30582,30583,0.31,Ideal,D,VS2,62.1,54.0,734,4.35,4.41,3,0,2.71998
30583,30584,0.31,Ideal,D,VS2,62.2,57.0,734,4.31,4.34,3,0,2.6901499999999996
30584,30585,0.31,Ideal,D,VS2,61.5,56.0,734,4.34,4.37,3,0,2.678325
30585,30586,0.31,Ideal,D,VS2,61.6,55.0,734,4.36,4.37,3,0,2.68884
30586,30587,0.31,Premium,E,VS1,60.5,59.0,734,4.36,4.37,4,1,2.640825
30587,30588,0.31,Ideal,D,VS2,61.2,55.0,734,4.37,4.42,3,0,2.6897399999999996
30588,30589,0.31,Ideal,D,VS2,61.5,56.0,734,4.35,4.37,3,0,2.6813999999999996
30589,30590,0.31,Ideal,E,VS1,60.4,57.0,734,4.37,4.4,4,1,2.6485399999999997
30590,30591,0.31,Ideal,E,VS1,61.8,56.0,734,4.33,4.34,4,1,2.67903
30591,30592,0.31,Ideal,D,VS2,62.1,56.0,734,4.34,4.35,3,0,2.698245
30592,30593,0.31,Ideal,E,VS1,61.7,56.0,734,4.37,4.41,4,1,2.7086300000000003
30593,30594,0.31,Ideal,D,VS2,62.1,55.0,734,4.32,4.35,3,0,2.692035
30594,30595,0.31,Ideal,D,VS2,62.0,55.0,734,4.36,4.38,3,0,2.7094
30595,30596,0.31,Ideal,D,VS2,62.5,57.0,734,4.31,4.36,3,0,2.709375
30596,30597,0.31,Premium,D,VS2,60.7,59.0,734,4.35,4.38,3,0,2.649555
30597,30598,0.31,Ideal,D,VS2,60.7,56.0,734,4.35,4.38,3,0,2.649555
30598,30599,0.31,Ideal,E,VS1,61.4,57.0,734,4.32,4.37,4,1,2.6678300000000004
30599,30600,0.31,Premium,D,VS2,61.7,59.0,734,4.31,4.34,3,0,2.6685249999999994
30600,30601,0.3,Very Good,D,SI2,62.9,58.0,447,4.26,4.29,1,0,2.688975
30601,30602,0.3,Very Good,G,SI1,61.6,59.0,447,4.26,4.28,2,3,2.6303199999999998
30602,30603,0.3,Premium,D,SI2,62.3,58.0,447,4.29,4.32,1,0,2.682015
30603,30604,0.3,Ideal,D,SI2,60.2,56.0,447,4.37,4.4,1,0,2.63977
30604,30605,0.3,Very Good,D,SI2,62.2,59.0,447,4.25,4.3,1,0,2.65905
30605,30606,0.34,Very Good,I,SI1,61.8,57.0,447,4.46,4.51,2,5,2.77173
30606,30607,0.34,Good,F,SI2,63.5,56.0,447,4.44,4.48,1,2,2.8321000000000005
30607,30608,0.3,Ideal,D,SI2,62.1,57.0,447,4.3,4.33,1,0,2.6796149999999996
30608,30609,0.34,Very Good,G,SI2,62.8,59.0,447,4.45,4.47,1,3,2.80088
30609,30610,0.3,Very Good,G,SI1,62.8,56.0,447,4.28,4.32,2,3,2.7004000000000006
30610,30611,0.3,Very Good,G,SI1,62.7,58.0,447,4.22,4.27,2,3,2.6616149999999994
30611,30612,0.3,Good,D,SI2,63.4,56.0,447,4.26,4.29,1,0,2.7103500000000005
30612,30613,0.3,Good,D,SI2,63.2,57.0,447,4.21,4.24,1,0,2.6702
30613,30614,0.3,Very Good,D,SI2,61.8,58.0,447,4.29,4.32,1,0,2.66049
30614,30615,0.34,Very Good,F,SI2,61.7,61.0,447,4.44,4.48,1,2,2.7518200000000004
30615,30616,0.3,Very Good,G,SI1,58.8,60.0,447,4.35,4.39,2,3,2.569559999999999
30616,30617,0.3,Very Good,G,SI1,59.5,63.0,447,4.29,4.32,2,3,2.5614749999999997
30617,30618,0.3,Very Good,G,SI1,59.7,60.0,447,4.35,4.39,2,3,2.6088899999999993
30618,30619,0.34,Premium,I,SI1,62.7,58.0,447,4.4,4.43,2,5,2.768205
30619,30620,0.34,Very Good,G,SI2,62.8,58.0,447,4.43,4.46,1,3,2.7914600000000003
30620,30621,0.34,Good,I,SI1,63.7,54.0,447,4.43,4.48,2,5,2.837835
30621,30622,0.3,Very Good,G,SI1,61.4,57.0,447,4.31,4.35,2,3,2.65862
30622,30623,0.3,Very Good,G,SI1,62.9,59.0,447,4.24,4.28,2,3,2.67954
30623,30624,0.3,Premium,D,SI2,60.2,60.0,447,4.32,4.35,1,0,2.60967
30624,30625,0.28,Ideal,I,VS1,61.8,55.0,448,4.2,4.25,4,5,2.6110499999999996
30625,30626,0.28,Ideal,I,VS1,62.5,54.0,448,4.18,4.23,4,5,2.628125
30626,30627,0.28,Ideal,I,VS1,62.4,54.0,448,4.18,4.19,4,5,2.6114400000000004
30627,30628,0.26,Ideal,H,VS1,62.6,56.0,448,4.07,4.09,4,4,2.55408
30628,30629,0.26,Ideal,H,VS1,61.9,55.0,448,4.1,4.13,4,4,2.5471850000000003
30629,30630,0.26,Ideal,H,VS1,62.1,56.0,448,4.13,4.15,4,4,2.5709400000000002
30630,30631,0.31,Ideal,D,VS2,62.2,56.0,734,4.32,4.36,3,0,2.69948
30631,30632,0.31,Ideal,D,VS2,62.2,55.0,734,4.31,4.34,3,0,2.6901499999999996
30632,30633,0.31,Ideal,D,VS2,62.7,55.0,734,4.31,4.34,3,0,2.7117749999999994
30633,30634,0.41,Very Good,G,SI1,60.4,58.0,735,4.77,4.84,2,3,2.90222
30634,30635,0.34,Ideal,G,VVS2,62.0,56.0,735,4.46,4.48,5,3,2.7714000000000003
30635,30636,0.3,Ideal,G,VVS1,60.9,56.8,735,4.34,4.38,6,3,2.6552399999999996
30636,30637,0.3,Ideal,G,VVS1,62.0,54.9,735,4.3,4.33,6,3,2.6752999999999996
30637,30638,0.3,Ideal,E,VS1,60.6,56.0,735,4.35,4.36,4,1,2.63913
30638,30639,0.41,Ideal,D,SI1,62.3,56.0,735,4.74,4.79,2,0,2.9685950000000005
30639,30640,0.36,Ideal,I,IF,61.8,55.0,735,4.58,4.61,7,5,2.83971
30640,30641,0.36,Ideal,I,IF,62.0,55.0,735,4.59,4.61,7,5,2.852
30641,30642,0.36,Ideal,I,IF,61.9,54.0,735,4.57,4.6,7,5,2.838115
30642,30643,0.41,Fair,I,VS1,65.3,58.0,735,4.62,4.66,4,5,3.0299200000000006
30643,30644,0.42,Good,D,SI1,63.3,58.0,735,4.73,4.75,2,0,3.00042
30644,30645,0.42,Very Good,D,SI1,63.0,59.0,735,4.77,4.79,2,0,3.0113999999999996
30645,30646,0.3,Ideal,F,VVS2,61.1,57.0,736,4.3,4.34,5,2,2.63952
30646,30647,0.3,Ideal,D,VS2,61.8,55.0,736,4.27,4.3,3,0,2.64813
30647,30648,0.4,Ideal,I,VS1,61.5,59.0,736,4.72,4.75,4,5,2.9120249999999994
30648,30649,0.4,Ideal,I,VS1,61.2,56.0,736,4.76,4.82,4,5,2.93148
30649,30650,0.4,Ideal,I,VS1,61.9,57.0,736,4.73,4.74,4,5,2.930965
30650,30651,0.3,Ideal,E,VS1,61.3,57.0,736,4.3,4.34,4,1,2.6481600000000003
30651,30652,0.32,Ideal,D,VS1,61.8,56.0,736,4.39,4.41,4,0,2.7192000000000003
30652,30653,0.4,Ideal,G,SI1,62.7,57.0,736,4.65,4.69,2,3,2.92809
30653,30654,0.33,Ideal,D,SI1,61.9,55.0,736,4.45,4.47,2,0,2.7607399999999997
30654,30655,0.33,Ideal,D,SI1,60.9,56.0,736,4.46,4.5,2,0,2.72832
30655,30656,0.31,Very Good,D,VS1,62.3,56.0,736,4.33,4.37,4,0,2.71005
30656,30657,0.29,Very Good,D,SI1,59.8,55.0,737,4.3,4.35,2,0,2.5863499999999995
30657,30658,0.38,Ideal,I,VVS2,61.7,56.0,737,4.67,4.7,5,5,2.890645
30658,30659,0.37,Ideal,E,VS2,61.0,56.0,737,4.62,4.66,3,1,2.8304000000000005
30659,30660,0.42,Very Good,G,SI1,62.9,54.0,737,4.79,4.81,2,3,3.0192
30660,30661,0.3,Premium,F,VVS2,61.6,58.0,737,4.28,4.35,5,2,2.6580399999999997
30661,30662,0.4,Ideal,E,SI1,61.8,56.0,737,4.71,4.74,2,1,2.92005
30662,30663,0.4,Premium,F,SI1,62.5,59.0,737,4.67,4.71,2,2,2.9312499999999995
30663,30664,0.3,Premium,F,VVS2,61.1,59.0,737,4.29,4.32,5,2,2.6303549999999998
30664,30665,0.4,Very Good,E,SI1,62.0,55.0,737,4.68,4.74,2,1,2.9202
30665,30666,0.3,Premium,F,VVS2,61.0,59.0,737,4.3,4.33,5,2,2.6321499999999998
30666,30667,0.4,Very Good,I,VS1,63.0,56.0,737,4.68,4.72,4,5,2.9609999999999994
30667,30668,0.39,Good,I,VS1,63.1,58.0,737,4.68,4.61,4,5,2.930995
30668,30669,0.4,Premium,F,SI1,62.5,59.0,737,4.67,4.71,2,2,2.9312499999999995
30669,30670,0.4,Very Good,F,SI1,62.8,59.0,737,4.71,4.72,2,2,2.96102
30670,30671,0.4,Very Good,F,SI1,62.0,56.0,737,4.72,4.77,2,2,2.9418999999999995
30671,30672,0.3,Very Good,G,VVS1,59.8,62.0,737,4.33,4.36,6,3,2.59831
30672,30673,0.4,Very Good,F,SI1,62.9,57.0,737,4.68,4.7,2,2,2.95001
30673,30674,0.4,Premium,E,SI1,62.6,59.0,737,4.68,4.71,2,1,2.93907
30674,30675,0.4,Very Good,F,SI1,62.7,57.0,737,4.68,4.7,2,2,2.9406299999999996
30675,30676,0.4,Premium,E,SI1,61.3,59.0,737,4.69,4.74,2,1,2.890295
30676,30677,0.4,Premium,F,SI1,61.2,58.0,737,4.71,4.74,2,2,2.8916999999999997
30677,30678,0.4,Very Good,E,SI1,60.9,56.0,737,4.76,4.8,2,1,2.9110199999999997
30678,30679,0.4,Premium,E,SI1,60.1,59.0,737,4.76,4.82,2,1,2.87879
30679,30680,0.35,Ideal,I,IF,62.5,55.0,737,4.52,4.54,7,5,2.83125
30680,30681,0.4,Ideal,E,SI1,62.2,55.0,737,4.71,4.75,2,1,2.94206
